,image,width,height,class_ids,XMin,YMin,XMax,YMax
3350,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.873046875,0.826171875,0.029296875,0.021484375
3351,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.400390625,0.181640625,0.015625,0.03125
3352,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.14453125,0.814453125,0.033203125,0.02734375
3353,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.884765625,0.8984375,0.044921875,0.03125
3354,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.83984375,0.931640625,0.02734375,0.04296875
3355,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.6171875,0.7734375,0.02734375,0.046875
3356,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.46875,0.75,0.02734375,0.044921875
3357,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.939453125,0.443359375,0.033203125,0.03125
3358,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.814453125,0.90234375,0.033203125,0.0390625
3359,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.841796875,0.783203125,0.0546875,0.041015625
3360,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.59765625,0.232421875,0.04296875,0.03515625
3361,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.830078125,0.03125,0.041015625,0.044921875
3362,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.8671875,0.873046875,0.052734375,0.037109375
3363,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.6796875,0.64453125,0.052734375,0.03515625
3364,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.927734375,0.873046875,0.056640625,0.025390625
3365,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.400390625,0.505859375,0.041015625,0.04296875
3366,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.193359375,0.8828125,0.044921875,0.03515625
3367,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.923828125,0.2265625,0.03515625,0.0703125
3368,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.22265625,0.119140625,0.04296875,0.06640625
3369,C:/Users/3055638/Documents/cd8/data/cd8/train_42_ud_rotate.jpg,512,512,cd8,0.3828125,0.80078125,0.068359375,0.076171875
3370,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.65625,0.015625,0.013671875,0.03125
3371,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.60546875,0.892578125,0.037109375,0.0078125
3372,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.171875,0.396484375,0.03125,0.01953125
3373,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.71484375,0.337890625,0.01953125,0.017578125
3374,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.708984375,0.25390625,0.03515625,0.009765625
3375,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.640625,0.7421875,0.015625,0.02734375
3376,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.51171875,0.95703125,0.025390625,0.015625
3377,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.37890625,0.7109375,0.03125,0.015625
3378,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.19140625,0.189453125,0.021484375,0.029296875
3379,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.955078125,0.498046875,0.02734375,0.021484375
3380,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.568359375,0.470703125,0.025390625,0.029296875
3381,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.755859375,0.248046875,0.021484375,0.0234375
3382,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.947265625,0.666015625,0.03125,0.01953125
3383,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.15625,0.37890625,0.017578125,0.03125
3384,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.455078125,0.119140625,0.02734375,0.029296875
3385,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.546875,0.458984375,0.01953125,0.0234375
3386,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.212890625,0.1796875,0.0234375,0.037109375
3387,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.658203125,0.044921875,0.03125,0.015625
3388,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.615234375,0.0,0.017578125,0.033203125
3389,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.41796875,0.439453125,0.029296875,0.03125
3390,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.744140625,0.525390625,0.015625,0.037109375
3391,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.728515625,0.796875,0.0234375,0.02734375
3392,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.443359375,0.44140625,0.03125,0.0234375
3393,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.685546875,0.361328125,0.029296875,0.0234375
3394,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.716796875,0.357421875,0.029296875,0.0234375
3395,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.705078125,0.130859375,0.029296875,0.025390625
3396,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.572265625,0.296875,0.029296875,0.03125
3397,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.15234375,0.4453125,0.0234375,0.02734375
3398,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.43359375,0.46875,0.037109375,0.029296875
3399,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.712890625,0.3046875,0.025390625,0.025390625
3400,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.58203125,0.33984375,0.037109375,0.02734375
3401,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.666015625,0.56640625,0.03515625,0.0234375
3402,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.060546875,0.318359375,0.037109375,0.03515625
3403,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.21875,0.09375,0.041015625,0.037109375
3404,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.51171875,0.638671875,0.0390625,0.021484375
3405,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.533203125,0.341796875,0.04296875,0.02734375
3406,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.470703125,0.52734375,0.033203125,0.029296875
3407,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.4375,0.751953125,0.02734375,0.033203125
3408,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.69921875,0.3828125,0.03125,0.029296875
3409,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.8359375,0.490234375,0.02734375,0.03515625
3410,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.8203125,0.443359375,0.029296875,0.0390625
3411,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.201171875,0.08203125,0.037109375,0.03515625
3412,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.384765625,0.662109375,0.03515625,0.03515625
3413,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.03515625,0.47265625,0.037109375,0.03515625
3414,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.697265625,0.826171875,0.033203125,0.037109375
3415,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.544921875,0.48828125,0.02734375,0.052734375
3416,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.19140625,0.359375,0.041015625,0.03515625
3417,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.115234375,0.515625,0.044921875,0.033203125
3418,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.787109375,0.599609375,0.048828125,0.02734375
3419,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.361328125,0.08203125,0.037109375,0.03125
3420,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.5546875,0.3828125,0.048828125,0.0390625
3421,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.4921875,0.89453125,0.044921875,0.04296875
3422,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.70703125,0.16015625,0.04296875,0.03515625
3423,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.34765625,0.466796875,0.037109375,0.0390625
3424,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.455078125,0.6484375,0.048828125,0.037109375
3425,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.7734375,0.5625,0.046875,0.037109375
3426,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.107421875,0.361328125,0.037109375,0.046875
3427,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.578125,0.72265625,0.044921875,0.0390625
3428,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.10546875,0.435546875,0.041015625,0.044921875
3429,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.728515625,0.11328125,0.037109375,0.052734375
3430,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.41015625,0.615234375,0.04296875,0.05078125
3431,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.068359375,0.34375,0.05078125,0.046875
3432,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.732421875,0.58984375,0.044921875,0.0390625
3433,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.44921875,0.5,0.056640625,0.033203125
3434,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.853515625,0.46484375,0.04296875,0.046875
3435,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.232421875,0.404296875,0.044921875,0.037109375
3436,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.064453125,0.3984375,0.041015625,0.05078125
3437,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.880859375,0.1484375,0.056640625,0.048828125
3438,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.220703125,0.720703125,0.041015625,0.05078125
3439,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.3828125,0.458984375,0.056640625,0.037109375
3440,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.75,0.28125,0.0546875,0.0390625
3441,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.654296875,0.7265625,0.05078125,0.0546875
3442,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.427734375,0.677734375,0.056640625,0.044921875
3443,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.34375,0.609375,0.0625,0.04296875
3444,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.8984375,0.603515625,0.046875,0.046875
3445,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.326171875,0.78125,0.064453125,0.056640625
3446,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.025390625,0.755859375,0.05859375,0.064453125
3447,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.599609375,0.361328125,0.048828125,0.046875
3448,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.029296875,0.287109375,0.068359375,0.0390625
3449,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.759765625,0.453125,0.044921875,0.068359375
3450,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.306640625,0.521484375,0.0625,0.05078125
3451,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.638671875,0.91015625,0.060546875,0.05859375
3452,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.939453125,0.34375,0.0546875,0.046875
3453,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.171875,0.4140625,0.056640625,0.05859375
3454,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.900390625,0.44140625,0.05859375,0.06640625
3455,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.052734375,0.7109375,0.076171875,0.064453125
3456,C:/Users/3055638/Documents/cd8/data/cd8/train_43.jpg,512,512,cd8,0.072265625,0.818359375,0.07421875,0.08984375
3457,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.328125,0.015625,0.013671875,0.03125
3458,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.794921875,0.396484375,0.03125,0.01953125
3459,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.35546875,0.892578125,0.037109375,0.0078125
3460,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.263671875,0.337890625,0.01953125,0.017578125
3461,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.25390625,0.25390625,0.03515625,0.009765625
3462,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.341796875,0.7421875,0.015625,0.02734375
3463,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.4609375,0.95703125,0.025390625,0.015625
3464,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.587890625,0.7109375,0.03125,0.015625
3465,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.78515625,0.189453125,0.021484375,0.029296875
3466,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.220703125,0.248046875,0.021484375,0.0234375
3467,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.015625,0.498046875,0.02734375,0.021484375
3468,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.404296875,0.470703125,0.025390625,0.029296875
3469,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.01953125,0.666015625,0.03125,0.01953125
3470,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.82421875,0.37890625,0.017578125,0.03125
3471,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.515625,0.119140625,0.02734375,0.029296875
3472,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.431640625,0.458984375,0.01953125,0.0234375
3473,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.76171875,0.1796875,0.0234375,0.037109375
3474,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.30859375,0.044921875,0.03125,0.015625
3475,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.365234375,0.0,0.017578125,0.033203125
3476,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.55078125,0.439453125,0.029296875,0.03125
3477,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.24609375,0.796875,0.0234375,0.02734375
3478,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.23828125,0.525390625,0.015625,0.037109375
3479,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.5234375,0.44140625,0.03125,0.0234375
3480,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.283203125,0.361328125,0.029296875,0.0234375
3481,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.251953125,0.357421875,0.029296875,0.0234375
3482,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.263671875,0.130859375,0.029296875,0.025390625
3483,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.396484375,0.296875,0.029296875,0.03125
3484,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.822265625,0.4453125,0.0234375,0.02734375
3485,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.52734375,0.46875,0.0390625,0.029296875
3486,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.259765625,0.3046875,0.025390625,0.025390625
3487,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.37890625,0.33984375,0.037109375,0.02734375
3488,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.296875,0.56640625,0.03515625,0.0234375
3489,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.900390625,0.318359375,0.037109375,0.03515625
3490,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.73828125,0.09375,0.041015625,0.037109375
3491,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.421875,0.341796875,0.04296875,0.02734375
3492,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.447265625,0.638671875,0.0390625,0.021484375
3493,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.494140625,0.52734375,0.033203125,0.029296875
3494,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.533203125,0.751953125,0.02734375,0.033203125
3495,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.267578125,0.3828125,0.03125,0.029296875
3496,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.134765625,0.490234375,0.02734375,0.03515625
3497,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.1484375,0.443359375,0.029296875,0.0390625
3498,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.759765625,0.08203125,0.037109375,0.03515625
3499,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.578125,0.662109375,0.03515625,0.03515625
3500,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.92578125,0.47265625,0.037109375,0.03515625
3501,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.267578125,0.826171875,0.033203125,0.037109375
3502,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.42578125,0.48828125,0.02734375,0.052734375
3503,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.765625,0.359375,0.041015625,0.03515625
3504,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.837890625,0.515625,0.044921875,0.033203125
3505,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.162109375,0.599609375,0.048828125,0.02734375
3506,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.599609375,0.08203125,0.037109375,0.03125
3507,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.39453125,0.3828125,0.048828125,0.0390625
3508,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.4609375,0.89453125,0.044921875,0.04296875
3509,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.248046875,0.16015625,0.04296875,0.03515625
3510,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.61328125,0.466796875,0.037109375,0.0390625
3511,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.494140625,0.6484375,0.048828125,0.037109375
3512,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.177734375,0.5625,0.046875,0.037109375
3513,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.853515625,0.361328125,0.037109375,0.046875
3514,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.375,0.72265625,0.044921875,0.0390625
3515,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.8515625,0.435546875,0.041015625,0.044921875
3516,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.544921875,0.615234375,0.04296875,0.05078125
3517,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.232421875,0.11328125,0.037109375,0.052734375
3518,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.87890625,0.34375,0.05078125,0.046875
3519,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.220703125,0.58984375,0.044921875,0.0390625
3520,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.4921875,0.5,0.056640625,0.033203125
3521,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.1015625,0.46484375,0.04296875,0.046875
3522,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.720703125,0.404296875,0.044921875,0.037109375
3523,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.892578125,0.3984375,0.041015625,0.05078125
3524,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.060546875,0.1484375,0.056640625,0.048828125
3525,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.736328125,0.720703125,0.041015625,0.05078125
3526,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.55859375,0.458984375,0.056640625,0.037109375
3527,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.193359375,0.28125,0.0546875,0.0390625
3528,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.29296875,0.7265625,0.05078125,0.0546875
3529,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.513671875,0.677734375,0.056640625,0.044921875
3530,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.591796875,0.609375,0.0625,0.04296875
3531,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.052734375,0.603515625,0.046875,0.046875
3532,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.607421875,0.78125,0.064453125,0.056640625
3533,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.9140625,0.755859375,0.05859375,0.064453125
3534,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.349609375,0.361328125,0.048828125,0.046875
3535,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.900390625,0.287109375,0.068359375,0.0390625
3536,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.193359375,0.453125,0.044921875,0.068359375
3537,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.298828125,0.91015625,0.060546875,0.05859375
3538,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.62890625,0.51953125,0.0625,0.052734375
3539,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.00390625,0.34375,0.0546875,0.046875
3540,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.76953125,0.4140625,0.056640625,0.05859375
3541,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.0390625,0.44140625,0.05859375,0.06640625
3542,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.869140625,0.7109375,0.076171875,0.064453125
3543,C:/Users/3055638/Documents/cd8/data/cd8/train_43_lr_rotate.jpg,512,512,cd8,0.8515625,0.818359375,0.07421875,0.08984375
3544,C:/Users/3055638/Documents/cd8/data/cd8/train_43_ud_rotate.jpg,512,512,cd8,0.71484375,0.640625,0.01953125,0.01953125
3545,C:/Users/3055638/Documents/cd8/data/cd8/train_43_ud_rotate.jpg,512,512,cd8,0.95703125,0.45703125,0.025390625,0.01953125
3546,C:/Users/3055638/Documents/cd8/data/cd8/train_43_ud_rotate.jpg,512,512,cd8,0.904296875,0.525390625,0.01953125,0.017578125
3547,C:/Users/3055638/Documents/cd8/data/cd8/train_43_ud_rotate.jpg,512,512,cd8,0.32421875,0.91796875,0.02734375,0.025390625
